Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU44,OUT046,2614.510349836144
DRG39,OUT035,840.184180094572
FDU32,OUT049,2071.4346346377483
FDY27,OUT049,2969.8834998757025
NCP54,OUT013,2030.7825035938033
NCZ41,OUT049,2047.8156582356896
DRL49,OUT013,2183.002938648662
FDI05,OUT018,1263.3841930360584
FDY56,OUT045,3809.0411467737094
DRC13,OUT013,2033.119183398416
NCV29,OUT017,2996.378499472616
FDR24,OUT049,1376.5941876569286
FDZ34,OUT018,3034.528874882482
FDP37,OUT035,2001.6299392912542
FDX08,OUT027,4863.565629101607
FDS57,OUT045,2055.824798289161
NCG18,OUT049,1642.9214687352232
FDK25,OUT018,2656.3432856385816
FDH53,OUT049,1290.2549226835831
DRI59,OUT018,3536.676401857031
FDA52,OUT046,2863.880722699772
FDT20,OUT010,131.48026469528463
FDE36,OUT019,385.1774103245035
FDI24,OUT017,2857.0317957940624
FDB28,OUT018,3057.056206055316
FDV11,OUT017,2881.0745391833625
FDP01,OUT046,2521.071136142371
FDD34,OUT027,4238.387663552372
FDJ50,OUT027,1125.6328187666827
FDZ44,OUT013,1947.1869632490439
DRO59,OUT035,1165.9858797668721
DRB48,OUT045,626.4332994853777
FDR21,OUT018,2736.0020581189
NCE42,OUT010,571.0607364338122
FDO23,OUT046,1456.9912253817442
NCE30,OUT018,3385.5107286858606
FDQ22,OUT035,596.7348480524026
FDY01,OUT045,1914.5339228199214
FDS08,OUT017,2887.6880626491384
FDG28,OUT018,3706.1567626158812
FDQ51,OUT018,754.0294707623484
FDB05,OUT017,3998.059029083207
FDO56,OUT049,1943.7814679028554
FDE02,OUT018,1431.7251545169195
FDN45,OUT017,3732.964239080183
FDS09,OUT013,832.9785604965364
NCA54,OUT018,2961.1225430850463
FDP09,OUT010,567.1763662563736
FDC53,OUT045,1569.2747346414722
NCM55,OUT017,3110.5359361857904
FDL09,OUT018,2651.34168780103
FDA11,OUT019,234.84095144713808
FDA50,OUT045,1504.5486535003583
FDC23,OUT017,2934.5054886977473
FDE22,OUT049,2549.1341851686216
FDD23,OUT046,3135.3678062586546
NCA29,OUT049,2896.82335172753
FDK38,OUT046,2457.4384954487537
DRC13,OUT046,2048.926181080677
NCP43,OUT049,2959.8083150013103
FDX28,OUT049,1567.4098078896577
FDF08,OUT049,1378.6020776667876
FDZ33,OUT046,2465.058090988987
FDD10,OUT049,2892.8134475776237
FDO58,OUT017,2597.2936924984497
FDI50,OUT017,3928.3013851434093
FDO58,OUT045,2623.216629230567
FDX08,OUT013,3041.542896004337
NCK17,OUT010,131.48026469528463
FDF39,OUT035,4205.832875721395
FDU45,OUT010,262.5833415850643
NCJ18,OUT018,1866.804519271537
DRC27,OUT019,569.7524313014426
DRC25,OUT035,1358.2511747397175
FDU59,OUT035,2553.8670656173413
FDU28,OUT035,3042.5941280045563
NCP30,OUT046,656.312625819294
FDB39,OUT018,891.6522952278838
FDE41,OUT013,1422.4572315316814
DRH11,OUT010,131.48026469528463
FDA58,OUT045,3896.2422572701416
FDU50,OUT046,1941.8583462550255
FDM34,OUT013,2037.9704465359391
FDM44,OUT027,2850.621694069183
FDR39,OUT045,3051.961285543219
FDM25,OUT045,2860.3492925170203
FDQ49,OUT049,2531.986976551644
DRH25,OUT018,830.2350893733023
FDM09,OUT027,4265.005753025353
FDL44,OUT019,382.55726222295044
NCR42,OUT018,590.0855709792305
DRL59,OUT046,925.7246976220646
FDX43,OUT013,2670.6486465252638
DRK47,OUT010,569.3962416463448
FDU48,OUT018,1973.136707825875
FDY12,OUT045,766.4749348783449
NCN43,OUT018,1999.6047310621134
NCM55,OUT018,3035.93041994637
FDQ21,OUT027,2992.5785935961553
FDX13,OUT035,4105.761188622077
NCK30,OUT027,5839.033547965494
FDG20,OUT049,2870.7627072003816
DRG27,OUT017,612.1127099713636
FDY14,OUT018,3878.969040577272
FDP59,OUT035,1647.673520087962
FDU60,OUT017,2754.770938994343
NCC18,OUT019,415.0154062326125
DRJ39,OUT017,3693.5121903101735
FDS07,OUT049,1936.7964335800568
FDM08,OUT027,5842.266578929624
FDP51,OUT045,1991.3326866033476
FDU16,OUT035,1329.3793794946926
FDH12,OUT013,1646.9152137196552
DRE48,OUT010,508.67824092881017
NCL42,OUT027,5842.266578929624
FDR21,OUT045,2836.1050036767056
NCW29,OUT035,2034.4486745628435
FDO11,OUT013,4026.0876579333853
NCM31,OUT049,2078.8850661491892
FDV35,OUT019,370.1916130064115
FDF58,OUT017,988.2512697384594
NCE43,OUT049,2776.4803711843056
FDA02,OUT035,2503.342140942852
DRL37,OUT010,131.48026469528463
FDR24,OUT018,1403.6226929356221
FDW59,OUT049,1331.9319670252717
FDS22,OUT049,681.9777242513754
FDW24,OUT017,751.7755178510674
FDU24,OUT035,1508.29905947249
FDA21,OUT027,5180.20105978466
FDH58,OUT027,2949.0852031886648
FDW36,OUT018,1627.063439977065
FDI45,OUT027,4379.348753389206
FDU01,OUT018,2954.564128076628
FDF35,OUT027,2913.172289122663
FDU43,OUT019,571.4001004657547
FDE24,OUT019,360.22631647400215
FDK50,OUT049,2565.1721606630067
FDG31,OUT045,1047.3938349660784
FDC60,OUT045,1385.467018524879
FDL36,OUT013,1423.0927944098619
FDP21,OUT013,3081.639011510775
FDW16,OUT045,1383.7335732924635
FDX02,OUT017,3808.0099916699023
FDQ58,OUT027,4094.433513373517
FDT51,OUT046,1743.7225981677489
FDD59,OUT049,1288.3921298237249
NCM42,OUT018,1635.99492212252
FDA57,OUT018,607.5915809269061
FDZ48,OUT035,1743.0767167042861
FDE46,OUT045,2529.7833549063816
NCZ30,OUT019,278.66737280809525
FDB56,OUT017,3117.969914746134
FDA25,OUT027,2850.621694069183
FDD20,OUT013,2066.302182780726
FDL25,OUT013,1469.0889574156101
NCO18,OUT049,2919.900695265813
FDJ45,OUT017,591.445490332222
FDR12,OUT035,2807.236857016298
NCF19,OUT010,131.48026469528463
FDK25,OUT046,2684.5279345573276
NCR17,OUT046,1979.3326369569193
FDC52,OUT046,2490.527610047184
NCA54,OUT017,3045.20959328042
FDR45,OUT010,568.2547575609536
NCM19,OUT049,1942.70711541135
FDF39,OUT027,5842.266578929624
FDX23,OUT049,1536.3855579690055
FDD58,OUT027,2840.6607125453556
FDX28,OUT013,1632.598443044898
NCD31,OUT013,2592.273422048205
FDU57,OUT018,2381.6217946650486
FDI27,OUT046,785.6648895938685
NCM42,OUT046,1651.3305490406312
FDD32,OUT027,2205.5056076518267
FDI34,OUT013,3685.8474880020603
NCM29,OUT049,2100.9878495208204
FDG46,OUT018,1807.8430278934652
DRC01,OUT010,131.48026469528463
FDB15,OUT027,5839.033547965494
NCA17,OUT027,4041.5668811101823
FDF10,OUT046,2512.8168493537883
FDR26,OUT027,4807.640689434236
FDI02,OUT049,1741.0381035924627
NCM54,OUT010,277.60131342415605
FDF14,OUT013,2419.3737248512953
FDJ33,OUT010,269.3693816269853
FDM20,OUT035,4043.343610884722
FDC03,OUT027,5766.4760948948315
NCX05,OUT046,1945.634034625906
NCM41,OUT027,2785.0618344838786
NCU29,OUT010,368.94100352295
FDQ59,OUT017,1336.9897682064873
FDH46,OUT010,238.87524627739643
FDH09,OUT013,840.328289177917
NCD06,OUT045,763.1915131057387
FDC15,OUT035,2540.6179456690475
DRD37,OUT027,1057.9716622791918
FDT28,OUT027,4038.270942539758
FDR28,OUT027,4242.12958808519
FDT38,OUT017,1353.5365575333067
FDV34,OUT027,1528.4228613545974
FDY52,OUT035,1023.3641785584861
FDB34,OUT013,1417.7847246337167
DRL23,OUT018,1627.137454775512
DRB24,OUT046,2472.8594669780477
FDJ50,OUT046,963.8416962171254
FDQ49,OUT035,2545.09100311879
FDP20,OUT035,2014.478631320086
FDV19,OUT027,4229.820062191305
NCR54,OUT045,3055.604692098533
FDO09,OUT010,571.1957759482071
FDS57,OUT018,2069.3169388175174
FDN10,OUT049,1956.4094060920615
FDV23,OUT049,2048.122942697284
FDY28,OUT049,3669.873912022063
DRG51,OUT013,2578.058275333204
FDD45,OUT019,235.88568097872056
NCL18,OUT027,5734.716214034748
NCM29,OUT013,2080.3160548674327
FDF17,OUT027,5774.958763024721
FDE22,OUT017,2568.5424631678943
FDQ22,OUT017,591.3012584828845
FDS01,OUT013,2994.5260215207877
FDW35,OUT027,1010.2119526620031
FDJ33,OUT046,2030.1272824949474
NCF54,OUT035,2840.051233720135
FDE09,OUT013,1676.7320537169703
NCE06,OUT045,2568.0861041158378
DRH49,OUT049,1284.9302772455842
FDY43,OUT045,2770.534530612148
NCT05,OUT017,4063.643581475027
FDZ34,OUT045,3110.8045720117266
FDL38,OUT017,1358.725978050675
FDZ31,OUT017,3106.1191368896675
FDR14,OUT035,876.5053124617622
NCN54,OUT049,1277.767458408971
NCC42,OUT027,3009.9499280908285
FDK08,OUT017,1573.0302898001385
FDP59,OUT013,1648.419506425013
FDV22,OUT035,2619.1581295850333
FDD33,OUT035,3860.2923201945073
DRE60,OUT027,5839.033547965494
FDK52,OUT046,3808.533686139558
FDA02,OUT017,2515.113130271537
FDM56,OUT049,1651.4116769198756
FDE57,OUT035,2062.548262032881
FDM32,OUT045,1375.1723609329938
NCQ30,OUT027,2970.1411537106574
FDQ27,OUT027,2852.626025281435
FDT60,OUT027,2995.0192979219228
FDU43,OUT049,3931.721149699213
NCO55,OUT035,1649.1926226408552
FDG02,OUT045,3083.659510349079
FDJ28,OUT013,3082.1916956771183
FDP40,OUT045,1749.8088997329885
FDJ38,OUT045,3106.1430639280634
NCC54,OUT017,3792.9363630888715
NCZ41,OUT046,2052.0996354949375
FDK38,OUT019,369.21755065692855
FDU52,OUT013,2424.5164029595944
FDC40,OUT046,1249.2526879407496
NCR30,OUT017,1132.695367583674
NCN18,OUT017,1741.3264900011384
FDB50,OUT035,1285.583148819852
FDG04,OUT013,3066.4790717319293
FDR26,OUT035,2846.0472491147466
NCT17,OUT018,3024.186005524935
FDX35,OUT027,5839.033547965494
FDS12,OUT046,2039.772305635957
NCZ29,OUT027,2996.334527646743
FDB38,OUT010,383.2213243206422
FDP12,OUT013,690.1689025058405
FDP22,OUT046,844.4311810928303
FDS26,OUT018,3845.142363377512
FDR52,OUT046,3115.2004633826673
DRJ13,OUT046,2588.6449423016193
FDU48,OUT027,3003.078867682287
FDE29,OUT035,972.6169329310264
NCT29,OUT049,2033.54609668263
DRK37,OUT018,3028.905761517903
FDK55,OUT046,1365.5054783296662
FDR07,OUT046,1536.038780548675
FDO21,OUT027,5840.855117928703
FDK46,OUT049,4180.674152595897
FDB12,OUT045,1647.2439133520134
FDT31,OUT027,5192.920866144287
FDJ33,OUT045,1989.7497313858546
FDC26,OUT027,2920.7606470904375
NCQ02,OUT045,3079.262424136789
FDP08,OUT010,511.70824169126274
FDB11,OUT027,5839.033547965494
FDV55,OUT013,2466.262129167
FDW20,OUT049,2079.8634645052
NCJ18,OUT019,276.2864079772445
FDC41,OUT018,1171.4736340278632
FDE14,OUT027,2850.621694069183
FDG35,OUT013,2824.524492990483
FDF45,OUT035,878.9529102006948
FDS19,OUT027,2022.1469421705144
FDS58,OUT019,383.69674424378945
FDA26,OUT017,3748.462871252792
FDM32,OUT049,1362.3409424919914
FDL45,OUT046,2056.1849980602724
FDZ55,OUT049,2554.6156898119775
FDY37,OUT049,2126.5509728281086
FDO46,OUT046,3102.686942558525
FDQ60,OUT046,2017.2894466809428
FDA19,OUT018,1977.4414273888326
FDL15,OUT046,2515.3938704101733
FDM10,OUT018,3366.8642376901144
NCL05,OUT017,617.0719617782056
DRK49,OUT010,131.48026469528463
NCE18,OUT027,5842.266578929624
FDG40,OUT049,625.3835346431305
DRI59,OUT045,3847.408049320987
FDK28,OUT035,4160.514914718778
NCD06,OUT019,131.48026469528463
FDO11,OUT019,570.6975710931928
FDK27,OUT046,2048.567984208304
FDT43,OUT027,1086.2258154653437
FDD38,OUT018,1626.0074610584495
FDA16,OUT049,3751.980492785802
FDL14,OUT027,4094.433513373517
NCM17,OUT049,661.6142961413595
FDD20,OUT045,2045.9576902699673
FDA40,OUT045,1367.6856891260138
FDL43,OUT045,1282.958862932193
FDV15,OUT045,1645.1173096265588
FDE52,OUT046,1381.8076573431388
NCL17,OUT010,358.94395718584155
NCJ31,OUT045,3836.9302657402322
FDR60,OUT045,1282.7061827784603
NCA18,OUT035,1909.2180147641825
FDS21,OUT027,1404.3045139504873
FDW09,OUT035,1277.3767060985954
FDL26,OUT035,2537.8082689630396
FDS47,OUT018,1370.3536029468505
FDC39,OUT046,3402.831713841964
FDT51,OUT035,1741.8231655766094
FDK40,OUT035,4234.645551999763
NCG19,OUT045,3822.6744582128385
FDZ07,OUT046,1075.4923664829053
FDF08,OUT027,2667.2722464382573
FDO04,OUT013,1032.5005127569648
FDK41,OUT018,1336.9618868828077
FDP15,OUT049,4048.9540908025847
NCD43,OUT018,1628.1821181161274
NCP18,OUT013,2469.4992062501246
FDZ51,OUT046,1458.521535412004
DRH13,OUT035,1649.8436183897115
FDF38,OUT045,627.0679275471094
NCI43,OUT045,764.0859801649286
FDM38,OUT027,1268.2118532078216
FDS03,OUT013,1232.061337214397
DRJ47,OUT017,2826.375515997909
FDT50,OUT010,232.16652364151764
FDV02,OUT046,2840.44267633229
NCG18,OUT017,1646.6655945015702
FDW52,OUT046,2636.841235798642
FDS40,OUT035,596.0890895509231
FDN31,OUT017,3113.434152344313
FDA37,OUT045,1990.56341335467
FDA15,OUT046,4102.5943503632225
FDL39,OUT046,3055.1851303333747
FDJ53,OUT045,1985.3612774482876
FDX22,OUT013,3551.4852926994586
NCZ42,OUT045,3951.362943265955
FDD56,OUT027,4428.838882541427
FDD40,OUT017,3016.663980882941
FDS50,OUT013,3648.2308234244592
NCN14,OUT013,3037.3670201928685
FDT15,OUT013,3098.6890755879813
NCS18,OUT027,2887.2002711025625
NCO26,OUT010,266.508567586915
FDF58,OUT018,1000.0648581352898
NCB19,OUT013,1422.6093314656835
FDH26,OUT017,2060.302385338192
DRB24,OUT027,4083.58025033023
FDA49,OUT018,1353.7159206977294
FDB32,OUT045,1521.389350694826
FDI36,OUT017,3100.95748694882
NCA17,OUT010,366.95439412653127
FDH22,OUT013,2017.0700152519235
NCM26,OUT018,2449.913012272031
FDT15,OUT027,5175.547195695102
FDB16,OUT018,1361.5448102745106
NCP54,OUT027,2994.403380247872
FDJ36,OUT013,1645.8698900156385
FDO28,OUT045,1977.0103578225699
FDU09,OUT013,1028.5693864519044
FDF29,OUT017,2053.7299110729987
FDY08,OUT013,2041.476981563531
DRJ59,OUT018,589.8375535438139
FDT23,OUT027,2032.426346079095
FDU15,OUT018,588.8085128407915
FDT47,OUT013,1545.967403382671
FDI53,OUT019,385.5707503401848
FDR59,OUT018,3885.4962236495157
FDD53,OUT035,615.9530205315497
FDY51,OUT017,3706.354036039061
FDT04,OUT049,638.747578728578
FDU51,OUT049,2869.9248324205637
FDG14,OUT035,2492.4160370180343
NCU06,OUT045,3781.2674733420336
DRG25,OUT046,3122.6833743087445
DRH49,OUT035,1327.6632648962125
FDN15,OUT035,2073.1125561921776
FDL43,OUT018,1214.0324648009955
NCT18,OUT049,3146.8992449193674
NCB31,OUT013,4021.3448920621568
FDK57,OUT035,1953.8123183148364
FDY04,OUT019,384.1126046416799
NCP54,OUT046,2056.6813338511315
FDF41,OUT013,3768.2663271624547
FDM01,OUT045,1648.164775355524
FDW03,OUT045,1648.4262682886183
FDF28,OUT045,2002.3221809782337
FDY37,OUT017,2093.1922999326357
FDQ03,OUT017,3913.6692065107
FDP51,OUT027,2954.841342564943
FDJ40,OUT017,1731.5714944374963
FDC32,OUT049,1452.948356236161
DRI49,OUT027,2261.2871541234085
NCW54,OUT017,876.7179298828711
FDF09,OUT017,591.5492759183012
FDP45,OUT018,3770.8842863918103
DRJ23,OUT018,2949.599662124832
FDS59,OUT017,1732.0719702259332
FDY08,OUT046,2056.757853853872
FDX16,OUT049,2495.854805520681
FDY16,OUT018,2973.4031452280806
FDK32,OUT035,2546.6201238372796
FDQ22,OUT013,706.6264913358943
NCC31,OUT018,2417.555818489559
FDG58,OUT049,2481.275754693651
DRF48,OUT013,3091.796113764526
DRH36,OUT049,1098.4802744161295
NCR30,OUT035,1164.1647579258001
FDB03,OUT019,571.8577181679252
FDZ28,OUT027,2996.334527646743
FDR35,OUT017,3096.565005730893
DRD15,OUT027,5840.855117928703
FDJ33,OUT019,277.8649455941285
FDA56,OUT010,269.11165489069236
FDP56,OUT046,793.0885630114125
NCT30,OUT046,793.0885630114125
FDK15,OUT017,1616.248306449544
FDH44,OUT018,2437.083477049189
FDV01,OUT013,2481.7056113031304
DRG03,OUT017,2504.040829290969
FDG50,OUT027,2671.333536853454
FDR16,OUT010,570.4506341668132
FDZ60,OUT046,1648.6178840737664
DRG03,OUT045,2531.2847723021046
FDS56,OUT018,3884.5836168352853
FDU33,OUT045,750.7045224754033
DRD27,OUT035,1569.319376741371
FDW22,OUT046,3759.7068729231005
DRA24,OUT045,2631.2124243472736
FDF38,OUT049,643.3089197493722
FDX48,OUT013,2487.818480310668
FDS58,OUT018,2493.9814369028045
FDC32,OUT046,1456.0657367095714
NCQ29,OUT045,4040.980502737169
DRK39,OUT018,1340.3546372396138
NCS38,OUT017,1898.496832925441
DRO47,OUT013,1740.025543876907
DRG27,OUT027,1011.3838672165975
FDC57,OUT027,5717.364266908011
FDS55,OUT046,2455.6638143626756
NCJ06,OUT018,1950.6503069077053
FDO01,OUT019,282.62837512998635
NCM55,OUT045,3101.988704311183
FDC52,OUT049,2483.9121628931384
FDQ15,OUT045,1288.9465352717616
NCT30,OUT027,1083.512272855274
NCR42,OUT027,997.4610509825833
FDD28,OUT035,877.8161762404329
FDQ34,OUT049,1641.3731838602118
FDZ12,OUT027,3031.1081462938077
DRE13,OUT019,202.53026809383456
NCN07,OUT019,284.0753026564278
FDM28,OUT035,3049.6499984804145
FDI10,OUT017,2866.6054416813595
FDQ25,OUT013,2780.400573067523
FDA38,OUT010,568.8467790212386
DRI13,OUT049,3640.929371146562
FDY20,OUT027,2674.121723329103
NCZ53,OUT035,3099.226083468796
NCM31,OUT013,2400.2821675537616
DRB01,OUT017,3116.5070418129
DRF37,OUT046,4113.988151099226
NCF42,OUT049,2878.7005444113934
FDF16,OUT018,2370.6732361842624
FDB41,OUT013,832.3006602049915
FDR34,OUT013,3731.4408789523527
FDR15,OUT018,2408.4261095427964
NCV42,OUT019,269.50036793532354
FDW51,OUT035,3650.776463920867
FDU36,OUT017,1542.6305286214683
FDX60,OUT049,1303.878641576221
FDY03,OUT035,1886.5463566322753
FDW55,OUT045,4060.6338357025215
FDT01,OUT010,569.0544661913333
FDG58,OUT013,2447.2812623855602
FDK21,OUT017,4117.0753505718085
NCS41,OUT019,461.8051780648272
FDS10,OUT045,3006.695668335639
NCT53,OUT046,2569.998280142086
FDJ28,OUT018,3013.0023231311084
FDX44,OUT045,1367.9255066899611
FDT20,OUT018,604.8383016357054
FDO44,OUT017,1672.4731423800115
NCX17,OUT049,3767.329925914143
FDY01,OUT017,1916.6637214333207
FDJ12,OUT027,5840.855117928703
DRK35,OUT018,590.8755613300476
FDD47,OUT019,387.9066169394752
NCM53,OUT035,1648.1851841025089
FDO45,OUT013,1418.0921286594084
NCM42,OUT010,252.0407156973709
FDE04,OUT046,2952.690965444685
NCI30,OUT027,5839.033547965494
FDZ19,OUT013,2840.634447407143
FDW57,OUT013,2872.4275143965588
FDA25,OUT013,1646.2994967515872
FDT22,OUT046,985.7460755800882
FDP51,OUT013,1963.9548065170072
FDD48,OUT027,2947.266284924096
FDY39,OUT035,3136.7699469943905
FDO48,OUT010,571.6527578940971
FDD23,OUT027,5180.20105978466
DRN35,OUT027,997.7744947073226
FDT01,OUT035,3704.8586433947307
FDC20,OUT010,131.48026469528463
DRJ35,OUT035,999.4006367899641
FDB32,OUT046,1460.4596271828527
FDL24,OUT046,2882.4638300555084
NCV42,OUT035,1811.7937296859216
FDZ46,OUT046,1657.0322361529043
FDC15,OUT013,2479.1604828117866
FDD08,OUT019,131.48026469528463
FDY50,OUT049,1378.8233490455489
FDD36,OUT013,2011.646650514746
FDG57,OUT027,1083.0608708284176
FDL21,OUT018,608.6067423990812
FDN16,OUT027,2850.621694069183
FDJ09,OUT027,1079.294794451167
FDS01,OUT010,427.0162724985553
FDV33,OUT017,4141.088980455264
DRE12,OUT017,1897.8991952171718
FDR07,OUT013,1544.0698107530618
FDP48,OUT010,466.09577195827404
NCB55,OUT035,880.1918724975877
FDQ08,OUT013,1106.7504074601713
FDR34,OUT035,3863.1854390039066
FDO33,OUT046,1748.0028486789438
FDP13,OUT045,624.4436692382585
FDX12,OUT049,3923.1599482670995
NCT06,OUT049,2683.719507055901
FDR16,OUT019,569.6910592359931
FDE36,OUT046,2576.8331528031417
FDZ36,OUT049,3171.865503622608
FDV13,OUT045,1365.715879940676
NCZ17,OUT035,598.2404353815027
FDU56,OUT045,3088.1817121350027
FDM09,OUT035,2848.508229738041
FDV02,OUT017,2847.640579213674
FDS34,OUT018,1805.0163539018706
FDA11,OUT049,1516.6107584317435
FDP09,OUT017,3628.1665586486306
FDB29,OUT027,2938.700091352326
FDT19,OUT017,2862.5127127794667
DRH15,OUT017,640.4858162969578
FDY38,OUT046,3736.1337438132164
FDF14,OUT027,4050.8746349591115
FDN48,OUT010,226.51449599702246
FDQ12,OUT013,3734.65148266407
NCJ43,OUT045,2855.510979895424
FDE17,OUT019,367.7195824066546
FDB05,OUT035,3993.4516309248697
FDH10,OUT045,3012.8974820850644
NCR06,OUT017,611.7591257735007
FDU32,OUT018,1993.5544894856635
FDD56,OUT049,2878.123773113151
FDO36,OUT018,2927.40081032613
FDH16,OUT010,223.4320147866575
FDX10,OUT018,588.8873184008065
FDZ37,OUT017,1370.3776068899192
FDU31,OUT010,570.6782064566652
DRC49,OUT049,2079.2727207093594
FDL15,OUT045,2523.9078846426805
FDN32,OUT019,495.5015530845245
DRH59,OUT027,1471.7395470124573
NCU29,OUT049,2467.2561746462543
FDR37,OUT019,465.6671752831452
FDS14,OUT018,2422.1454154545922
FDU02,OUT027,5839.033547965494
FDJ08,OUT035,3103.4410935028072
NCZ06,OUT045,3963.3653395661427
FDO31,OUT049,1314.410889012203
FDH31,OUT018,1615.7739798376736
FDS58,OUT017,2571.6469790793026
NCA53,OUT027,1083.2485510538215
FDF50,OUT046,3117.078492698227
NCW42,OUT049,3703.645103162018
NCQ17,OUT045,2512.4737807714864
FDK51,OUT018,3907.24613104497
NCW41,OUT010,378.52791687494914
NCR29,OUT017,871.1209137330559
FDB08,OUT019,383.3390538547701
FDA40,OUT027,2508.8408304542118
FDL14,OUT018,2451.5034615713116
FDB47,OUT046,3548.970971897672
FDO03,OUT035,3895.599066227816
DRK13,OUT019,515.0294764248955
FDX13,OUT010,568.6620047556227
FDF52,OUT046,3145.852773066367
FDT11,OUT013,3085.1949116757437
FDB08,OUT013,2514.3192914221677
FDQ28,OUT018,2455.6628251528655
FDD29,OUT045,4127.909237117381
NCQ29,OUT027,5840.445008966415
NCO02,OUT013,1231.343633247747
FDR56,OUT010,512.3571778029818
NCM54,OUT049,2050.9594072287605
FDP51,OUT035,1918.232119777714
FDT38,OUT013,1416.098790956903
FDZ20,OUT018,3806.480251751846
FDJ53,OUT013,1994.8934804107028
FDX13,OUT049,4048.770629723897
FDP58,OUT035,3741.9663917431185
NCK31,OUT019,131.48026469528463
